feature	Acidaminococcus	Agathobacter	Akkermansia	Alistipes	Allisonella	Anaeroplasma	Anaerostipes	Asteroleplasma	Bacillus	Bacteroidales_RF16_group	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Blautia	Butyricicoccus	Butyricimonas	Butyrivibrio	CAG.352	CAG.873	Catenibacterium	Christensenellaceae_R.7_group	Citrobacter	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Colidextribacter	Collinsella	Coprobacter	Coprococcus	Defluviitaleaceae_UCG.011	Desulfovibrio	Dialister	Dorea	Enterobacter	Enterococcus	Erysipelatoclostridiaceae	Erysipelotrichaceae_UCG.003	Escherichia.Shigella	Faecalibacterium	Family_XIII_AD3011_group	Family_XIII_UCG.001	Flavonifractor	Fournierella	Fusicatenibacter	Holdemanella	Incertae_Sedis	Intestinibacter	Intestinimonas	Izemoplasmatales	Klebsiella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Lactobacillus	Lactococcus	Marvinbryantia	Megasphaera	Methanobrevibacter	Monoglobus	Muribaculaceae	NK4A214_group	Negativibacillus	Odoribacter	Oscillibacter	Oscillospira	Parabacteroides	Paraprevotella	Parasutterella	Phascolarctobacterium	Prevotella	Prevotellaceae_NK3B31_group	RF39	Rikenellaceae_RC9_gut_group	Romboutsia	Roseburia	Ruminococcus	Slackia	Streptococcus	Subdoligranulum	Succinivibrio	Sutterella	Terrisporobacter	Turicibacter	Tyzzerella	UCG.002	UCG.003	UCG.004	UCG.005	UCG.010	Weissella	X.Eubacterium._coprostanoligenes_group	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._siraeum_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._torques_group	uncultured	vadinBE97
np0034	6.5698705735497e-05	0.0115958215623152	0.000427041587280731	0.0322252151632613	0.000295644175809737	0.000131397411470994	0.0011497273503712	0.00206950923066816	0.000295644175809737	6.5698705735497e-05	0.295775573221208	0.000131397411470994	0.0289074305236187	0.00111687799750345	0.0208593390710203	0.000131397411470994	0.000919781880296958	0.000131397411470994	0.0257210432954471	0.00164246764338743	0.0011497273503712	0.00252940017081663	0.00348203140398134	0.00969055909598581	0.00118257670323895	0.000459890940148479	0.00220090664213915	0.00420471716707181	0.000459890940148479	0.0133368372643059	0	0.000459890940148479	0.00489455357729453	0.0158333880822548	0	0	0.00134682346757769	0.00022994547007424	0.000427041587280731	0.0416529794363051	0	0.000164246764338743	6.5698705735497e-05	0.000394192234412982	0.000394192234412982	0.00022994547007424	0.00022994547007424	6.5698705735497e-05	0.000164246764338743	0.000755535115958216	0.00128112476184219	0.00404047040273307	0.00022994547007424	9.85480586032455e-05	0.00144537152618093	0.0111359306221667	0.00535444451744301	0.00282504434662637	0.00170816634912292	0	0.000164246764338743	0	0.00794954339399514	0	0.0184941856645424	0.00183956376059392	0.000689836410222719	0.000624137704487222	0.00105117929176795	0.0202023520136653	0.0176401024899809	0.00476315616582353	0.00321923658103935	0.0163589777281388	0.14545693449839	0	0.000262794822941988	0.010446094211944	0.000722685763090467	0.0259838381183891	0.00351488075684909	9.85480586032455e-05	0	0.00670126798502069	0.00673411733788844	0.0700676696669076	0	0.000164246764338743	0	0.0432954470796925	0.0162275803166678	0	0.00285789369949412	0.00137967282044544	0	0.00065698705735497	0.00302214046383286	0.00328493528677485	0.00351488075684909	0.000295644175809737	0.000164246764338743	0.0010183299389002	0.000492740293016228	0.000821233821693713	0.00203665987780041	0
np0035	0	0.0162016034958431	0.000796193086081434	0.0795082118984576	0.000240709537652527	0	0.000333290129057344	0	0	0	0.441664969355824	0.00651767363489918	0.00472161016164571	0.000944322032329143	0.0107393486029589	0.000499935193586017	0	0	0	0	0	0.00664728646286592	7.40644731238543e-05	0.0570666765419297	0.00077767696780047	0.00324032069916863	0.00077767696780047	0.00199974077434407	0.000444386838743126	0.0160349584313145	0	0.0262003073675635	0.00766567296831892	0.0108319291943637	0	1.85161182809636e-05	0.00557335160257004	0.000277741774214454	1.85161182809636e-05	0.0659914455533542	0	0	0	0	0.0014257411076342	0.00346251411854019	0.000388838483900235	0.0027959338604255	3.70322365619272e-05	0	0.000425870720462162	0.00372173977447368	0.00390690095728331	9.25805914048179e-05	0.00286999833354935	0.00461051345195993	0.00112948321513878	0	0	0	0.000185161182809636	0	0	0.000629548021552762	0.00351806247338308	0.00623993186068473	0	0.00305515951635899	0.000148128946247709	9.25805914048179e-05	0.0204973429370267	0.053381969004018	0.00072212861295758	0	3.70322365619272e-05	0	0	0	0.0034069657636973	0.00531412594663655	0.0346251411854019	9.25805914048179e-05	9.25805914048179e-05	0.00738793119410447	0	0.00394393319384524	0.00170348288184865	0.000740644731238543	0.000703612494676616	0.0206084396467125	0.014720314033366	0	0.00429573944118355	0	0	0.000277741774214454	0.00418464273149777	0.00292554668839225	0	0.00164793452700576	0.000388838483900235	0.000814709204362397	0.000629548021552762	0.00636954468865147	0.00594367396818931	0
np0036	0.000479616306954436	0.00431654676258993	0.000719424460431655	0.03621103117506	0.000239808153477218	0.000239808153477218	0.00239808153477218	0	0	0	0.466426858513189	0.00239808153477218	0.0170263788968825	0	0.0182254196642686	0.00143884892086331	0	0.000479616306954436	0.000719424460431655	0	0	0.00143884892086331	0	0.00287769784172662	0	0.00167865707434053	0.000479616306954436	0.00191846522781775	0	0.00839328537170264	0	0.000239808153477218	0.00191846522781775	0.0431654676258993	0	0.00431654676258993	0	0.000239808153477218	0.00551558752997602	0.0836930455635492	0	0	0.00455635491606715	0	0	0	0	0.000719424460431655	0	0	0	0.0105515587529976	0.0239808153477218	0.000479616306954436	0.00191846522781775	0.00455635491606715	0.00311750599520384	0	0.00431654676258993	0	0	0	0	0	0.00383693045563549	0.00455635491606715	0.000959232613908873	0.00143884892086331	0	0.000239808153477218	0.0119904076738609	0.0194244604316547	0.00359712230215827	0.0129496402877698	0.0141486810551559	0	0	0	0.00119904076738609	0.00431654676258993	0.0235011990407674	0	0	0.00623501199040767	0	0.0901678657074341	0.000239808153477218	0.000719424460431655	0.000239808153477218	0.00599520383693046	0.00503597122302158	0	0.0026378896882494	0	0	0.000479616306954436	0.00575539568345324	0.00287769784172662	0.00575539568345324	0.000719424460431655	0	0.000239808153477218	0.000479616306954436	0	0.00887290167865707	0
np0037	0.00132304299889746	0.0208011760382212	0.000698272693862551	0.0206174200661522	0.000514516721793458	0.000183755972069092	0.000367511944138185	0.000257258360896729	0	0.0018008085262771	0.288827636898199	0.000918779860345461	0.00235207644248438	0.000551267916207277	0.0201396545387725	0.000220507166482911	0.000257258360896729	0.000147004777655274	0.00294009555310548	0.0200661521499449	0.000330760749724366	0.00260933480338111	0	0.0258728408673282	0.00290334435869166	0.000514516721793458	0.000735023888276369	0.00220507166482911	0.000220507166482911	0.0182653436236678	0.000110253583241455	0.000624770305034914	0.00463065049614112	0.018816611539875	0	0.000698272693862551	0.000404263138552003	0	0.00635795663359059	0.0514884233737596	0.00095553105475928	0.000551267916207277	0.000183755972069092	0.00113928702682837	0.00161705255420801	0.000330760749724366	0	0.000220507166482911	0.000110253583241455	0.000147004777655274	0.00246233002572584	0.00202131569276001	0.000147004777655274	0.000147004777655274	0.000992282249173098	0.0134141859610437	0.000367511944138185	0.00459389930172731	3.67511944138184e-05	0	0.000294009555310548	0.000918779860345461	0.00687247335538405	0	0.0266813671444322	0.00191106210951856	0.000624770305034914	0.000404263138552003	0.00047776552737964	3.67511944138184e-05	0.0138184490995957	0.00466740169055494	0.00297684674751929	0.0220139654538773	0.0789048144064682	0	0.0112091142962146	0.039470782800441	0.000588019110621095	0.0140022050716648	0.00584343991179713	0.000257258360896729	0	0.00867328188166115	0.028335170893054	0.00452039691289967	3.67511944138184e-05	0	0	0.108379272326351	0.0236677692024991	0.000110253583241455	0.00735023888276369	0.00602719588386623	0	0.00349136346931275	0.0013965453877251	0.00110253583241455	0.000588019110621095	0.000220507166482911	0	7.35023888276369e-05	0.00268283719220875	0.000845277471517824	0.0212789415656009	3.67511944138184e-05
np0038	0.000198859444861408	0.0106870914561002	6.4148208019809e-05	0.013111893719249	0.00221311317668341	6.4148208019809e-06	0.0262237874384979	0	0	0	0.0243634894059234	1.92444624059427e-05	0.0982750546863473	0.000526015305762434	0.0348453065963602	0	0.000558089409772338	0	0	0	0	0.000128296416039618	0.000872415629069402	0	0	0.00050035602255451	0	1.28296416039618e-05	0	3.20741040099045e-05	0	0	2.56592832079236e-05	0.000468281918544605	0	0.0343128764697958	0	0.00121240113157439	0.022490361731745	0.0440505744472028	0	0	0.000269422473683198	6.4148208019809e-06	0.000314326219297064	0	0	0.000179614982455465	0	0	0.0459365317629852	0.00107768989473279	2.56592832079236e-05	0.000814682241851574	0	0.00143050503884174	0.0165374080275068	0	0.000853171166663459	6.4148208019809e-05	0.000423378172930739	0	0	0.000404133710524796	0	6.4148208019809e-06	0	0	0.000776193317039688	0	0	0	0.0387198583607567	2.56592832079236e-05	0.55259190834504	0	0	0	0.00175124607894078	0.00101995650751496	0	0	0.00245687636715868	1.92444624059427e-05	0	0.00723591786463445	0	1.92444624059427e-05	0	2.56592832079236e-05	3.20741040099045e-05	0	6.4148208019809e-06	0	0	0	0.000635067259396109	0.0109500991089814	0	0	0.000179614982455465	0	0	0	1.28296416039618e-05	0
np0039	0	0.00519495774091416	0.00174055110332787	0.0418319567318217	0	0	0.000363059739344464	0	7.47475933944484e-05	0	0.460696113659055	0.00436739509976134	0.00176724667239732	6.406936576667e-05	0.0205609272972872	0.000250938349252791	3.2034682883335e-05	0.00659914467396702	0.128768746963379	0	0	0.0159639503035286	0.0011852832666834	0.0119062238049729	0.00103044896608061	0.000998414283197275	0.000459163787994469	0.00616667645504199	0	0.00810477476948376	0.000923666689802826	0	0.00457028142468913	0.0179661179837371	1.06782276277783e-05	0.000208225438741678	2.66955690694459e-05	0.000117460503905562	0.000176190755858343	0.0249016268279791	0	7.47475933944484e-05	0	0.00324618119884462	0.000630015430038922	0.000907649348361159	0.000149495186788897	0.000181529869672232	3.2034682883335e-05	0	0	0.0017725857862112	0.000923666689802826	0.000154834300602786	0.00158037768891119	0.0200323550297122	0.00044848556036669	0.00025627746306668	1.06782276277783e-05	0	0.000245599235438902	0	0.000101443162463894	0.00058196340571392	0.0034490675237724	0.00324618119884462	1.06782276277783e-05	0.000843579982594489	0.000154834300602786	0.000469842015622247	0.00530707913100584	6.406936576667e-05	0.00263752222406125	0.0140952604686674	0.0223441913111262	0	0.000138816959161118	0.000624676316225033	0.00155902123365564	0.0554039840467279	0.000315007715019461	0	7.47475933944484e-05	0.0110573047085645	0	0.00662584024303646	6.406936576667e-05	0.000298990373577794	5.33911381388917e-06	0.0167221044651009	0.0100962642220644	0	0.00532843558626139	9.61040486500051e-05	0	0.000181529869672232	0.0104593239614089	0.0105661062376867	3.73737966972242e-05	0.000485859357063915	9.61040486500051e-05	0.000907649348361159	0.000640693657666701	0.000784849730641708	0.0163537056119425	9.61040486500051e-05
np0040	0.000508302270416808	0.0679430701457133	0.00084717045069468	0.0154185022026432	0.00084717045069468	0.000169434090138936	0.000169434090138936	0.00101660454083362	0	0.000338868180277872	0.324466282616062	0.00288037953236191	0.00762453405625212	0	0.0155879362927821	0.000338868180277872	0	0.000338868180277872	0.00338868180277872	0.00372754998305659	0.000677736360555744	0.00321924771263978	0	0.00762453405625212	0.00101660454083362	0.000338868180277872	0.000338868180277872	0.015757370382921	0.00118603863097255	0.00762453405625212	0	0	0.0182988817350051	0.0174517112843104	0	0	0.0018637749915283	0.000169434090138936	0	0.123856319891562	0	0	0.000169434090138936	0.000677736360555744	0.00152490681125042	0.00118603863097255	0.000338868180277872	0	0.000169434090138936	0	0	0.00677736360555744	0.00525245679430701	0	0.00152490681125042	0.0150796340223653	0.00084717045069468	0.00118603863097255	0	0	0	0	0.00830227041680786	0.00084717045069468	0.0325313453066757	0.0018637749915283	0	0.00084717045069468	0.000508302270416808	0.000338868180277872	0.00898000677736361	0.0113520840393087	0.00304981362250085	0.0205015249068113	0.0601491019993223	0	0	0.0144018976618096	0	0.0327007793968146	0.013215859030837	0	0	0.0194849203659776	0.0111826499491698	0.0128769908505591	0	0	0.000508302270416808	0.0296509657743138	0.0193154862758387	0	0.00203320908166723	0.00288037953236191	0	0.000338868180277872	0.00355811589291765	0.0018637749915283	0	0	0	0.00271094544222298	0.00169434090138936	0.000338868180277872	0.00220264317180617	0
np0041	0	0.0127056129302182	0.00162948935326889	0.00823552727192654	0.000968885561403123	0	0.00176161011164204	0.00823552727192654	0.000792724550238918	0	0.0615462532754938	0.000176161011164204	0.121220795807368	0.000110100631977628	0.0343734173034153	0	0	0	0.003016757316187	0	0.000528483033492612	0.00841168828309075	0.00618765551714267	0.0283619227974369	0.00063858366547024	0.000176161011164204	0.00235615352432123	0.0167793363133904	0	0.0219100257635479	0.000286261643141832	0	0.00273049567304516	0.0162288331535023	0.000396362275119459	0.000572523286283663	0.00559311210446348	0.000110100631977628	0.000418382401514985	0.110981437033449	0	6.60603791865765e-05	0	0	0.00257635478827648	0.00114504657256733	0	0	6.60603791865765e-05	0	0.00156342897408231	0.00546099134609033	0.00193777112280625	0.000176161011164204	0.0134322771012706	0.00482240768062009	0.000462422654306036	0.00123312707814943	0.00394160262479907	0	0.000660603791865765	0	0.0109660229449717	0.000704644044656816	0.0100411776363596	0.003016757316187	0.000110100631977628	4.4040252791051e-05	8.8080505582102e-05	0.000308281769537357	0.00156342897408231	0.0540373901746196	0.00458018629026931	0.00667209829784423	0.180961398718429	0	0.00255433466188096	0.0776649857970185	0.00101292581419417	0.00158544910047784	0.0191354898377117	0	0	0.0294849492436087	0	0.00127716733094048	2.20201263955255e-05	0.000110100631977628	0	0.0278554598903398	0.0052628102085306	0.00044040252791051	0.00182767049082862	0.000220201263955255	0	2.20201263955255e-05	0.0227027503137868	0.00607755488516504	0	0	0	0.0044040252791051	0.00266443529385859	0	0.00744280272168762	0.000154140884768679
np0042	0.000690228235469862	0.0150863218771007	0.000260752888955281	0.0280339365550209	0.000454150172323648	0.00054017861906337	0.000422139587490263	0.000583526286025246	5.66854106424524e-05	0	0.443688713067788	0.000962318206553634	0.00345580938763751	0.000241413160618444	0.0206461603303492	0.000239412499066358	2.66754873611541e-06	0.00079026131307419	0.000301433007181041	6.66887184028852e-07	0.000413470054097888	0.00303500357451531	3.73456823056157e-05	0.0569188211568625	0.000439478654275014	0.000366787951215869	0.000635543486379496	0.00314770750861618	3.80125694896446e-05	0.00827273551787791	0	3.00099232812983e-05	0.00282893543465039	0.0125228075416938	0	0.000358118417823494	0	4.93496516181351e-05	0.000558184573032149	0.0466554273946585	0.000318105186781762	4.00132310417311e-06	2.33410514410098e-05	0.00112970688974488	0.00118772607475539	0.000130709888069655	3.20105848333849e-05	0.000156051601062751	6.66887184028852e-06	0	0.00529375046682103	0.00541379015994622	0.000750914969216488	9.00297698438951e-05	0.00454150172323648	0.00563386293067574	0.000498831613653581	0.000124707903413395	1.66721796007213e-05	0.000544846829351572	0.000670221619948996	0	0.000100699964788357	0.000667554071212881	0.0419545396344391	0.00396464430905153	0.000132710549621742	0.000310102540573416	0.000473489900660485	0.00073224212806368	0.0156331693680044	0.0868760603506226	0.00304834131819588	0.0102327169517387	0.058871466831699	0	0.000281426391660176	6.66887184028852e-07	0.000751581856400516	0.00687093865704926	0.018329394253033	6.40211696667698e-05	6.60218312188564e-05	0.00483026387392098	7.2023815875116e-05	0.0131210053457677	6.93562671390006e-05	2.40079386250387e-05	9.80324160522413e-05	0.0219565936469659	0.00673355989713932	0	0.00406134295073571	0.000512169357334159	0.000274757519819887	0.000106701949444616	0.0014538140611829	0.00288762150684493	0.001086359222783	0.000448815074851418	1.86728411528079e-05	0.00399532111951685	0.000948313575689028	0.000124041016229367	0.00848347186803103	0
np0043	0	0.00245598366930339	0.00044654248532789	0.0310028068384792	0	0.00051033426894616	0.00038275070170962	0	0.000606021944373565	0	0.347091094667007	0.00290252615463128	0.0292804286807859	0.000669813727991835	0.0276218423067109	0.00019137535085481	0	0	0.0251977545292166	0	0	0.0110678744577698	0	0.061909926001531	0.000159479459045675	0.000797397295228375	0.00025516713447308	0.00350854809900485	0	0.0374457769839245	0.000159479459045675	0	0	0.0110678744577698	0	0.00082929318703751	0	0.000159479459045675	0.00031895891809135	0.0735200306200561	0	0	0	0.00523092625669814	0.000733605511610105	0.0006379178361827	0.000159479459045675	0	0	6.379178361827e-05	0.000414646593518755	0.00334906863995917	0.00038275070170962	6.379178361827e-05	0.00570936463383516	0.0210831844858382	0.00102066853789232	0	0.000223271242663945	0.00025516713447308	0.00044654248532789	0	0.00089308497065578	0.000861189078846645	0	0.00274304669558561	9.56876754274049e-05	0.00070170961980097	0.000159479459045675	0.00019137535085481	0.0105575401888237	0	0.00806966062771115	0.00236029599387599	6.379178361827e-05	0.0552755805052309	0.000223271242663945	0	0.000350854809900485	0.0274623628476652	0.100376371523348	0	0	0.0301097218678234	0	0	0.000478438377137025	0.000797397295228375	0	0.017255677468742	0.00612401122735392	0	0.00303010972186782	0	0.00019137535085481	0.00038275070170962	0.00673003317172748	0.00829293187037509	0	0.00012758356723654	0	0.00044654248532789	0.00140341923960194	0.000223271242663945	0.00468869609594284	0
np0045	6.60851176315094e-05	0.022490968367257	0.000660851176315094	0.0133932505066526	0.00174024143096308	0.00107939025464799	0.00125561723499868	0.0074896466649044	0	2.20283725438365e-05	0.216891356066614	0.00121156048991101	0.00233500748964666	0.000132170235263019	0.0115208388404265	0.000242312097982201	0.000154198607806855	0.000440567450876729	0.00764384527271125	0.0100008811349018	0.000484624195964402	0.00297383029341792	0	0.0216098334655036	0.0016300995682439	0.000396510705789056	0.000969248391928804	0.0114767820953388	0.00037448233324522	0.0258833377390078	0.000220283725438365	0.00107939025464799	0.00623402942990572	0.0223147413869063	0	0	0.000793021411578113	0.000528680941052075	0.000815049784121949	0.0872103269010485	0	0.00105736188210415	6.60851176315094e-05	0.00169618468587541	0.000991276764472641	0.00101330513701648	8.81134901753458e-05	0.000132170235263019	0.000242312097982201	0.000110141862719182	0.00136575909771786	0.00361265309718918	0.000638822803771257	0.000154198607806855	0.00169618468587541	0.0116750374482333	0.0013877874702617	0.000264340470526038	0	0.000418539078332893	0.000176226980350692	0	0.00209269539166446	0.00068287954885893	0.035289452815226	0.00178429817605075	4.40567450876729e-05	0.00074896466649044	0.000286368843069874	0.000242312097982201	0.0160586835844568	0.0172922724469116	0.00720327782183452	0.0230637060533968	0.150696096572385	0	0.00218080888183981	0.0344744030311041	0.000550709313595912	0.019935677152172	0.00453784474403031	0.000242312097982201	6.60851176315094e-05	0.00603577407701119	0.0458410432637237	0.0154639175257732	2.20283725438365e-05	0.000198255352894528	2.20283725438365e-05	0.0387258789320645	0.0248920609745352	0.000176226980350692	0.00299585866596176	0.00213675213675214	0	0.00191646841131377	0.0192968543484007	0.0025993479601727	0.000616794431227421	0.000484624195964402	0.000220283725438365	0.00240109260727817	0.00167415631333157	0.000484624195964402	0.00577143360648515	0
np0047	0	0.206466805293526	0.000316730242229781	0.00465455747276808	0	0	0.00820744453778041	0	5.5083520387788e-05	0	0.0298277262899872	0.00258892545822604	0.10856961868433	0.000206563201454205	0.018976272773593	4.1312640290841e-05	0	0	0	0	0	0.000950190726689343	0.000578376964071774	0.00446176515141083	0	0.000481980803393145	0.00121183744853134	0.0109616205571698	5.5083520387788e-05	0.0164837434760456	0	0	0.0216340526323037	0.130121046036052	0	0.000619689604362615	4.1312640290841e-05	0.000220334081551152	0.0159329082721677	0.117011168183759	0	0	2.7541760193894e-05	0	0.000192792321357258	0.00169381825192448	9.6396160678629e-05	0.000991503366980184	2.7541760193894e-05	0	0.00588016580139637	0.00651362628585593	0.00100527424707713	6.8854400484735e-05	0.000605918724265668	0.0011429830480466	0.00338763650384896	9.6396160678629e-05	0.000165250561163364	4.1312640290841e-05	0.000110167040775576	0	0	0.000179021441260311	0	0.000523293443683986	0.000179021441260311	0.000371813762617569	0.000110167040775576	0	0.0018452979329909	0.00969469958825069	0.00183152705289395	0	0.197818692592644	0	0	0	0.00324992770287949	0.0220058663949213	0.00411749314898715	0.000950190726689343	0	0.00253384193783825	0	0.00871696710136745	6.8854400484735e-05	0.000261646721841993	0	0.00399355522811463	0.0034564909043337	0	0.000426897283005357	4.1312640290841e-05	0	0.000316730242229781	0.00082625280581682	0.00885467590233692	0	5.5083520387788e-05	6.8854400484735e-05	0	0.00162496385143975	0.00249252929754741	0.000661002244653456	0
np0048	0.0272806832241905	0.0172616712436249	0	0.00534146120650632	0.00522075021878866	0	0.0118598545432598	0	0.00135799861182364	0	0.0430334671213447	0.000301777469294142	0.0671756646648761	0	0.0520264357063102	0.00099586564867067	0	0	0.00099586564867067	0.000241421975435314	0.0322600114675438	0.00117693213024716	0.00392310710082385	0.018649847602378	0	0.00114675438331774	9.05332407882427e-05	0.00476808401484745	0.000120710987717657	0.00525092796571808	0	0.000362132963152971	0.00998883423363612	0.00579412741044754	0	0.0187705585900957	0	0	0.00546217219422398	0.0577300298759695	0	0	0	0.000633732685517699	0.0132178531550834	0.00256510848900021	0.000181066481576485	0.000422488457011799	0	0	0.0159640281256601	0.00322901892144732	0.0002112442285059	0.000362132963152971	0.00178048706883544	0.00440595105169448	0.000331955216223557	0	0.0171409602559073	3.01777469294143e-05	0.0002112442285059	0.0581826960799107	0.000482843950870628	6.03554938588285e-05	0.00395328484775327	0.0012674653710354	0	0.000181066481576485	6.03554938588285e-05	0	0.00114675438331774	0.000724265926305942	0.00114675438331774	0.00452666203941214	0.403717898421704	0	9.05332407882427e-05	0.00153906509340013	0.00159942058725896	0.0012674653710354	0.00531128345957691	0.000392310710082385	0	0.017412559978272	0.00353079639074147	0.00615626037360051	9.05332407882427e-05	0	0	0.0119202100371186	0.0038023961131062	0	0.0012674653710354	0	0.00120710987717657	0.000482843950870628	0.000331955216223557	0.00301777469294143	6.03554938588285e-05	0.000150888734647071	0	3.01777469294143e-05	0.00313848568065908	0.000694088179376528	0.00178048706883544	0
np0049	0.000716349483034456	0.0201771771054705	0.00112228085675398	0.0182430335012775	0.00100288927624824	0.00016714821270804	0.000955132644045942	0.00186250865588959	0	0.000214904844910337	0.346140070202249	0.000883497695742496	0.002411709926216	0.00016714821270804	0.0142314763962845	0.000382053057618377	0.000119391580505743	0.00033429642541608	0.00405931373719525	0.00573079586427565	0.000811862747439051	0.00305642446094701	4.77566322022971e-05	0.0109840254065283	0.00138494233386662	0.000501444638124119	0.000644714534731011	0.0113422001480456	0.000262661477112634	0.0224217388189785	0.000214904844910337	0.00155209054657466	0.00694858998543423	0.0263139043434657	0	0	0.000525322954225268	0.000119391580505743	0.000859619379641348	0.0884691611547554	0	0.000979010960147091	2.38783161011485e-05	0.00102676759234939	0.000573079586427565	0.000238783161011485	0.000191026528809188	0.000143269896606891	0.00033429642541608	0.000382053057618377	0.00033429642541608	0.00436973184651018	0.000358174741517228	0.000214904844910337	0.00124167243725972	0.012703264165811	0.000405931373719525	0.002411709926216	0	0	0.000119391580505743	0.00121779412115858	0.00195802192029418	0.000238783161011485	0.0457986102820029	0.00152821223047351	0.00016714821270804	0.000644714534731011	0.000429809689820674	0.000286539793213783	0.0144225029250937	0.00902600348623415	0.00448912342701593	0.0319253086272356	0.0898063468564197	0	0.000979010960147091	0.0164999164258936	0.000764106115236753	0.0287017359535806	0.00661429356001815	0.00016714821270804	0	0.00819026242269395	0.00687695503713078	0.0198428806800544	4.77566322022971e-05	0.000143269896606891	0	0.0442703980515294	0.0161656200004776	0.000119391580505743	0.00668592850832159	0.00219680508130567	0	0.00291315456434012	0.00353399078296999	0.00176699539148499	0.000620836218629862	0.000191026528809188	0.000191026528809188	0.00124167243725972	0.00152821223047351	0.000740227799135605	0.00563528259987106	0
np0050	0	0.00588697017268446	0.00160910518053375	0.0131868131868132	0.000745682888540031	0	0.00235478806907378	0.00232862375719519	0.000353218210361068	0	0.0958267922553637	0.000510204081632653	0.147880690737834	0.00022239665096808	0.0289246467817896	9.15750915750916e-05	3.92464678178964e-05	0	0.00425170068027211	0	0.000641025641025641	0.00808477237048666	0.0076138147566719	0.0211276818419676	0.0021323914181057	0.000392464678178964	0.0010858189429618	0.0209968602825746	0	0.0243589743589744	0.000261643118785976	0	0.0115253793825222	0.0198587127158556	0.000771847200418629	0.00359759288330717	0.0144819466248038	0.000196232339089482	0.000641025641025641	0.0983908948194663	0	0.000117739403453689	0	0	0.00270800627943485	0.00173992673992674	2.61643118785976e-05	1.30821559392988e-05	0	0	0.00332286760858189	0.0108058608058608	0.00158294086865515	0.000209314495028781	0.00685504971219257	0.00312663526949241	0.000667189952904239	0.00125588697017268	0.000954997383568812	0	0.000405546834118263	0	0.0119440083725798	0.00075876504447933	0.0136970172684458	0.00252485609628467	7.84929356357928e-05	0.00022239665096808	2.61643118785976e-05	0.000287807430664574	0.00124280481423339	0.0792778649921507	0.00359759288330717	0.00268184196755625	0.111695447409733	0	0.00197540554683412	0.0476975405546834	0.00192307692307692	0.000601779173207745	0.0288723181580324	0	1.30821559392988e-05	0.0186289900575615	0	0.00261643118785976	2.61643118785976e-05	0.000209314495028781	0	0.0315279958137101	0.00358451072736787	0.00116431187859759	0.0032443746729461	0.000732600732600733	0	0	0.025	0.00920983778126635	0	5.23286237571952e-05	0	0.00401622187336473	0.00227629513343799	0.000300889586603872	0.0133568812140241	0.000771847200418629
np0052	0	0.00193737681419101	0.0114674789464254	0.120587708296004	0.000134384518903422	0	0.00126545421967389	0.00244131876007884	0	0	0.268332288120409	0.00213895359254614	0.00695439885325211	0.000996685181867049	0.0131248880129009	0.000223974198172371	0.000436749686436123	0.000727916144060204	0.00763752015767784	0	0.000335961297258556	0.0142223615839455	0.00045914710625336	0.0446380576957534	0.00178059487547035	0.0003023651675327	0.000481544526070597	0.00481544526070597	0.000212775488263752	0.0197321268589858	0.000918294212506719	2.23974198172371e-05	0.00923893567461028	0.0179515319835155	6.71922594517112e-05	7.83909693603297e-05	0.00321402974377352	0.000313563877441319	0.00203816520336857	0.0429246550797348	0	1.11987099086185e-05	2.23974198172371e-05	0	0.0013326464791256	0.00206056262318581	0.000313563877441319	0	0.000145583228812041	0.000235172908080989	0.000951890342232575	0.00318043361404766	0.00250851101953055	0.000190378068446515	0.00299005554560115	0.00676402078480559	0.000795108403511915	0.000291166457624082	0.000190378068446515	0	0.000481544526070597	0	0.00357238846084931	0.00045914710625336	0.0356902884787672	0.00486024010034044	2.23974198172371e-05	0.00184778713492206	0.000470345816161978	0.000526339365705071	0.0141999641641283	0.0246931553485039	0.0106163769933704	0.00721196918115033	0.0392290808098907	0	0.00432270202472675	0.0678865794660455	0.00191497939437377	0.0143679448127576	0.0209751836588425	1.11987099086185e-05	0.000313563877441319	0.00969808278086364	0	0.0124305679985666	6.71922594517112e-05	0.000403153556710267	0.000235172908080989	0.0425438989428418	0.0118146389535925	0.000291166457624082	0.00795108403511915	0.00190378068446515	0	0.000515140655796452	0.00692080272352625	0.00856701308009317	3.35961297258556e-05	0.000571134205339545	0.000179179358537896	0.00100788389177567	0.000783909693603297	0.000627127754882638	0.0140655796452249	0.00157901809711521
