feature	Acidaminococcus	Agathobacter	Akkermansia	Alistipes	Allisonella	Anaeroplasma	Anaerostipes	Asteroleplasma	Bacillus	Bacteroidales_RF16_group	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Blautia	Butyricicoccus	Butyricimonas	Butyrivibrio	CAG.352	CAG.873	Catenibacterium	Christensenellaceae_R.7_group	Citrobacter	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Colidextribacter	Collinsella	Coprobacter	Coprococcus	Defluviitaleaceae_UCG.011	Desulfovibrio	Dialister	Dorea	Enterobacter	Enterococcus	Erysipelatoclostridiaceae	Erysipelotrichaceae_UCG.003	Escherichia.Shigella	Faecalibacterium	Family_XIII_AD3011_group	Family_XIII_UCG.001	Flavonifractor	Fournierella	Fusicatenibacter	Holdemanella	Incertae_Sedis	Intestinibacter	Intestinimonas	Izemoplasmatales	Klebsiella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Lactobacillus	Lactococcus	Marvinbryantia	Megasphaera	Methanobrevibacter	Monoglobus	Muribaculaceae	NK4A214_group	Negativibacillus	Odoribacter	Oscillibacter	Oscillospira	Parabacteroides	Paraprevotella	Parasutterella	Phascolarctobacterium	Prevotella	Prevotellaceae_NK3B31_group	RF39	Rikenellaceae_RC9_gut_group	Romboutsia	Roseburia	Ruminococcus	Slackia	Streptococcus	Subdoligranulum	Succinivibrio	Sutterella	Terrisporobacter	Turicibacter	Tyzzerella	UCG.002	UCG.003	UCG.004	UCG.005	UCG.010	Weissella	X.Eubacterium._coprostanoligenes_group	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._siraeum_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._torques_group	uncultured	vadinBE97
np0159	-18.4462271471724	-9.5018371849023	-8.17990909001493	-4.35209006539761	-17.7465733650379	-18.6943578872215	-9.5018371849023	-7.5018371849023	-20.1966683970757	-17.7605510341597	-1.94724833322466	-10.5018371849023	-7.042405566265	-18.0467296909277	-5.0755724302002	-17.5323711460796	-19.5160539399953	-18.5202426739746	-5.5018371849023	-21.5160539399953	-18.4354667979437	-6.59494658929378	-7.91687468418114	-4.7739167303391	-10.5018371849023	-18.3791414185299	-10.5018371849023	-9.5018371849023	-18.129283016945	-5.85798099512757	-17.7361574621684	-17.6240100514525	-6.69448226284469	-5.41437434365196	-19.1439162732725	-20.1384468059394	-6.10951976212354	-18.3791414185299	-10.5018371849023	-4.52455726140238	-19.3486714905207	-18.9310914392741	-19.1027753967423	-18.2501596051323	-16.4246452701506	-18.6943578872215	-18.4819570601872	-18.6943578872215	-18.9648879574086	-17.9716558110873	-7.33191218345998	-7.91687468418114	-10.5018371849023	-18.0315827535454	-7.5018371849023	-6.10951976212354	-17.4491002709378	-8.91687468418114	-10.5018371849023	-20.2866931162071	-18.3731795273724	-17.846702404935	-7.91687468418114	-8.91687468418114	-4.8013974667612	-9.5018371849023	-18.4392911680949	-8.91687468418114	-17.9066087917125	-10.5018371849023	-8.5018371849023	-5.042405566265	-7.042405566265	-7.69448226284469	-4.5018371849023	-20.1384468059394	-10.5018371849023	-3.00998408857262	-9.5018371849023	-6.5018371849023	-5.29238381927335	-18.5482424388053	-18.4443948315845	-6.17990909001493	-18.6583509692635	-6.59494658929378	-18.6592085149264	-19.6192062202956	-19.1611417266669	-4.91687468418114	-5.5018371849023	-18.6925746392851	-6.59494658929378	-18.129283016945	-20.1384468059394	-18.4819570601872	-5.0755724302002	-10.5018371849023	-18.7398201567927	-17.9716558110873	-19.6192062202956	-18.4849487344682	-10.5018371849023	-18.1166993110972	-7.91687468418114	-20.7477062118068
np0160	-18.4462271471724	-10.7396069002225	-13.5051416465855	-5.73299205580092	-17.7465733650379	-18.6943578872215	-6.51873071133342	-18.0189119165308	-20.1966683970757	-17.7605510341597	-1.94739077482296	-8.63724518259281	-4.48889049157272	-11.9201791458643	-5.47944837290469	-11.6571447400305	-19.5160539399953	-18.5202426739746	-17.8816397677299	-21.5160539399953	-18.4354667979437	-5.31729473714589	-18.6098135874551	-8.32722385438962	-17.7690629926302	-12.5051416465855	-12.2421072407517	-6.87287343108595	-18.129283016945	-4.99734700638677	-13.5051416465855	-17.6240100514525	-7.0588854166959	-5.5720411716541	-19.1439162732725	-9.92017914586431	-9.92017914586431	-10.6977867245279	-12.5051416465855	-4.55152718538611	-12.1266300233317	-18.9310914392741	-19.1027753967423	-18.2501596051323	-8.61761637584388	-18.6943578872215	-13.2421072407517	-13.5051416465855	-15.8270697414728	-17.9716558110873	-10.3352166451432	-9.03265387512272	-12.2421072407517	-13.8270697414728	-6.60548262020802	-4.6843244647213	-10.7396069002225	-12.1266300233317	-12.2421072407517	-20.2866931162071	-10.4008049867707	-17.846702404935	-11.3035077854158	-11.8270697414728	-18.6592085149264	-8.77178730597164	-13.8270697414728	-11.6571447400305	-14.2421072407517	-18.3552564508737	-7.81584248604957	-18.3976245013656	-10.3035077854158	-13.2421072407517	-14.8270697414728	-20.1384468059394	-17.7465733650379	-21.5160539399953	-12.3676381228355	-1.75292827872032	-3.73233223642473	-11.5051416465855	-18.4443948315845	-7.48277383355701	-18.6583509692635	-8.44336544899878	-13.8270697414728	-13.0197148194152	-19.1611417266669	-5.14056921428961	-7.45638233466561	-18.6925746392851	-10.1266300233317	-14.2421072407517	-10.1266300233317	-18.4819570601872	-8.3758586296405	-6.83271630461397	-18.7398201567927	-13.8270697414728	-19.6192062202956	-9.43475231869407	-10.5791422280292	-10.4695177368547	-10.872873431086	-20.7477062118068
np0161	-12.8300794013068	-6.82109061807958	-10.3971199940307	-4.66617818749229	-13.1520074961942	-15.1520074961942	-10.1520074961942	-10.7596900734154	-12.8300794013068	-17.7605510341597	-1.12427424644136	-9.66015439986452	-7.37722043659302	-10.6925758775569	-5.90645478993851	-11.9820824947519	-10.2940265010666	-13.1520074961942	-9.75969007341543	-10.1076133768357	-18.4354667979437	-7.01758117597327	-18.6098135874551	-7.4937960134424	-11.0645446549439	-11.0645446549439	-10.2451169005857	-7.37064778266953	-15.1520074961942	-6.22719499258841	-17.7361574621684	-17.6240100514525	-5.03826533014501	-5.40381464660473	-19.1439162732725	-20.1384468059394	-10.7596900734154	-11.3446525741366	-13.567044995473	-4.42408704163099	-19.3486714905207	-13.1520074961942	-13.567044995473	-18.2501596051323	-9.29402650106662	-18.6943578872215	-18.4819570601872	-11.9820824947519	-14.1520074961942	-17.9716558110873	-18.4545081505113	-8.03306642347069	-10.2940265010666	-11.567044995473	-10.0227244792492	-6.86198864926158	-10.0645446549439	-11.3446525741366	-20.1384468059394	-20.2866931162071	-12.1520074961942	-15.1520074961942	-8.4937960134424	-11.2451169005857	-6.81215749330957	-8.03306642347069	-12.3446525741366	-10.1520074961942	-11.3446525741366	-9.66015439986452	-7.33182853377901	-9.12963968316574	-9.56704499547304	-7.38382317141727	-2.96218293731418	-20.1384468059394	-11.3446525741366	-8.096725060693	-9.53729765207899	-5.25567509228425	-5.74686603305785	-14.1520074961942	-18.4443948315845	-7.37064778266953	-8.35759162984409	-5.42919996502465	-18.6592085149264	-19.6192062202956	-15.1520074961942	-6.58976507197312	-4.98835782017837	-14.1520074961942	-9.24511690058567	-10.2940265010666	-14.1520074961942	-10.4515677780531	-6.55955045892611	-9.10761337683574	-11.8300794013068	-8.96218293731418	-12.3446525741366	-9.83007940130683	-9.56704499547304	-11.9820824947519	-10.0645446549439	-20.7477062118068
np0162	-18.4462271471724	-6.2956228524565	-10.0472352225871	-6.16209917961911	-17.7465733650379	-18.6943578872215	-11.1383831106453	-18.0189119165308	-20.1966683970757	-17.7605510341597	-0.98841514230117	-8.82905505253757	-6.91375221711285	-18.0467296909277	-4.84976776118787	-13.0769825659812	-19.5160539399953	-9.49202006526	-6.48951755805683	-21.5160539399953	-18.4354667979437	-6.86428354084855	-8.73120772913943	-6.65913005109526	-8.40455722400966	-10.340016971815	-11.7550544710938	-9.6846651432024	-18.129283016945	-6.80396407157474	-17.7361574621684	-17.6240100514525	-9.26962764392355	-6.48701938420164	-8.06203222451519	-20.1384468059394	-10.340016971815	-12.8545901446447	-13.6619450667023	-6.43794339250421	-19.3486714905207	-11.4140175532587	-19.1027753967423	-9.57448222545198	-9.25255413056461	-10.4524917010734	-13.0769825659812	-12.340016971815	-18.9648879574086	-17.9716558110873	-18.4545081505113	-5.53008810609352	-11.8545901446447	-13.6619450667023	-7.54300399397881	-7.21900157085359	-8.63957725367386	-9.55342060992415	-11.202513448065	-5.59585587624454	-10.5326620497573	-17.846702404935	-9.07698256598116	-12.49202006526	-7.40455722400966	-8.67326037993015	-14.6619450667023	-11.8545901446447	-11.4140175532587	-10.9070575645388	-7.38117429657171	-14.0769825659812	-7.64513677901576	-5.07698256598116	-4.70121907186326	-20.1384468059394	-9.57448222545198	-5.44277654624015	-9.90705756453885	-9.21900157085359	-10.5326620497573	-18.5482424388053	-18.4443948315845	-4.95199968646982	-18.6583509692635	-6.21486184049266	-14.6619450667023	-11.8545901446447	-19.1611417266669	-3.79273681615149	-6.79466632699265	-11.9615053485612	-8.02532044615867	-9.93402461213912	-20.1384468059394	-18.4819570601872	-8.06948802943423	-8.36732431781069	-18.7398201567927	-10.9070575645388	-19.6192062202956	-14.0769825659812	-10.9615053485612	-12.340016971815	-5.42593087480223	-20.7477062118068
np0163	-18.4462271471724	-2.61876354123039	-17.9648879574086	-8.78213367935716	-8.9978623704126	-9.36709618007832	-7.53420616591358	-6.38410260538401	-13.1447037587419	-17.7605510341597	-2.28428184240605	-18.378167828663	-4.35680119935044	-18.0467296909277	-5.32179155577271	-14.9520586807995	-15.9520586807995	-18.5202426739746	-15.9520586807995	-21.5160539399953	-18.4354667979437	-5.86990963944561	-18.6098135874551	-7.50911518495075	-17.7690629926302	-8.82277566385451	-10.1191686666347	-4.21861959790004	-15.9520586807995	-7.25509115456519	-10.4602055844698	-17.6240100514525	-5.84353422402131	-5.27786641265379	-19.1439162732725	-20.1384468059394	-17.9865309296644	-11.3082024910248	-15.9520586807995	-3.04573174803887	-14.3670961800783	-18.9310914392741	-19.1027753967423	-10.9520586807995	-13.6301305859121	-18.6943578872215	-10.8227756638545	-9.08169396121607	-18.9648879574086	-17.9716558110873	-12.045168085191	-7.06331543190122	-13.3670961800783	-13.6301305859121	-9.06941563143764	-6.03319544352488	-10.3974698291218	-17.9797712684366	-11.4926270621622	-14.3670961800783	-10.3373488366843	-17.846702404935	-13.9520586807995	-10.3373488366843	-18.6592085149264	-9.95205868079948	-18.4392911680949	-12.1447037587419	-14.3670961800783	-18.3552564508737	-8.2867227636143	-8.34472836704987	-14.3670961800783	-17.5280572417884	-3.17439239991872	-20.1384468059394	-17.7465733650379	-21.5160539399953	-9.08169396121607	-5.6033305265684	-4.0485533703756	-8.85402659783895	-18.4443948315845	-7.57701924945255	-18.6583509692635	-6.40516422091184	-9.64827793262237	-9.7232399903036	-19.1611417266669	-7.7771329982988	-7.15439715494572	-18.6925746392851	-8.68527214010458	-12.6301305859121	-20.1384468059394	-13.6301305859121	-7.12869144075324	-7.98627439613739	-13.1447037587419	-11.4926270621622	-19.6192062202956	-10.7041311673559	-8.69467083810683	-10.045168085191	-14.3670961800783	-20.7477062118068
np0164	-18.4462271471724	-8.88171652242685	-10.6781831283417	-5.12844911593154	-17.7465733650379	-18.6943578872215	-12.6041825468979	-18.0189119165308	-20.1966683970757	-17.7605510341597	-0.801585406040246	-8.6593241010904	-9.71665727615635	-18.0467296909277	-6.74620155177037	-17.5323711460796	-14.9261106417853	-11.466679023148	-4.55651329550663	-21.5160539399953	-18.4354667979437	-5.56416686805006	-11.756185640343	-6.01322130555534	-9.49984588708321	-10.838647800535	-11.756185640343	-8.40254868572829	-18.129283016945	-8.06812964665773	-10.466679023148	-17.6240100514525	-10.9261106417853	-7.0495936952203	-11.6041825468979	-14.9261106417853	-13.9261106417853	-14.9261106417853	-11.466679023148	-6.74123529887702	-19.3486714905207	-18.9310914392741	-13.9261106417853	-9.31140079767009	-11.1187557197277	-11.2256709236442	-18.4819570601872	-18.6943578872215	-13.9261106417853	-17.9716558110873	-18.4545081505113	-8.04346759242346	-11.0192200461768	-18.0315827535454	-9.49984588708321	-2.98396272139045	-17.4491002709378	-10.9261106417853	-20.1384468059394	-11.6041825468979	-12.9261106417853	-17.846702404935	-18.4212348069659	-11.2256709236442	-7.89268764024785	-9.67818312834172	-14.9261106417853	-11.9261106417853	-11.756185640343	-10.9261106417853	-8.49984588708321	-18.3976245013656	-9.67818312834172	-7.45037721081891	-5.8254483027801	-20.1384468059394	-11.6041825468979	-8.64070842292305	-10.756185640343	-6.91488338636205	-13.3411481410641	-18.5482424388053	-18.4443948315845	-6.91488338636205	-18.6583509692635	-8.41831600158661	-18.6592085149264	-12.9261106417853	-19.1611417266669	-5.07592380413953	-6.64070842292305	-11.1187557197277	-6.68293665831235	-11.756185640343	-20.1384468059394	-18.4819570601872	-7.56855863716722	-9.97191433139843	-18.7398201567927	-12.3411481410641	-19.6192062202956	-10.2256709236442	-12.3411481410641	-13.3411481410641	-5.41041080350126	-20.7477062118068
np0166	-18.4462271471724	-7.70881163161549	-7.14938422300148	-4.01227109163409	-17.7465733650379	-18.6943578872215	-9.29377413233665	-7.41241862883527	-13.5417016457802	-17.7605510341597	-2.68995260436418	-9.63481105017172	-5.73434672372263	-18.0467296909277	-4.34940883130947	-17.5323711460796	-12.5417016457802	-12.5417016457802	-6.01813968972322	-21.5160539399953	-10.5417016457802	-5.94178880359311	-18.6098135874551	-4.37177664433792	-9.37177664433792	-10.5417016457802	-10.7343467237226	-5.90507702523659	-18.129283016945	-4.78347843105351	-10.5417016457802	-17.6240100514525	-7.61096430821735	-5.25629942691799	-19.1439162732725	-20.1384468059394	-6.65905859641839	-10.9567391450591	-11.9567391450591	-3.84995812660896	-19.3486714905207	-18.9310914392741	-19.1027753967423	-18.2501596051323	-8.33224828015129	-8.68372065065266	-11.5417016457802	-18.6943578872215	-13.5417016457802	-17.9716558110873	-18.4545081505113	-8.58750533539336	-8.95673914505908	-10.0822700271429	-6.94178880359311	-6.57591736111815	-9.63481105017172	-11.9567391450591	-20.1384468059394	-12.5417016457802	-9.95673914505908	-17.846702404935	-5.53607709658636	-10.7343467237226	-6.25629942691799	-7.56442172228032	-18.4392911680949	-8.95673914505908	-12.5417016457802	-18.3552564508737	-7.37177664433792	-6.68372065065266	-8.84126192763914	-8.14938422300148	-3.10707341814351	-20.1384468059394	-10.3717766443379	-4.98328093251157	-7.4542388045299	-5.27491510508534	-3.89604321337153	-12.5417016457802	-9.84126192763914	-5.55870807108593	-18.6583509692635	-8.4542388045299	-18.6592085149264	-10.2197735508929	-13.5417016457802	-5.38688353672813	-8.01813968972322	-10.9567391450591	-7.58750533539336	-10.7343467237226	-20.1384468059394	-11.2197735508929	-5.95673914505908	-6.82745612811411	-18.7398201567927	-11.2197735508929	-13.5417016457802	-9.4542388045299	-9.14938422300148	-10.2197735508929	-6.57591736111815	-9.73434672372263
np0167	-7.67767867518946	-8.41944525561949	-11.2674421621744	-6.37991689143285	-10.7413733505068	-9.98056101438628	-9.72147379306914	-10.5537463473311	-10.5189809291704	-17.7605510341597	-1.25308686919737	-10.6258961330869	-7.92830477725485	-18.0467296909277	-5.12421202739754	-12.1039434298916	-19.5160539399953	-10.9571020415623	-8.60751760377206	-21.5160539399953	-12.4518667333119	-7.12013546339414	-12.2108586338081	-5.25308686919737	-9.86690423259071	-12.7413733505068	-10.8669042325907	-7.70672720769996	-18.129283016945	-6.33954570844562	-11.6633708385056	-12.0044077563406	-9.43556492098276	-7.13980888244856	-19.1439162732725	-13.5893702570618	-17.9865309296644	-11.6633708385056	-12.2108586338081	-4.35959009032847	-19.3486714905207	-12.1039434298916	-19.1027753967423	-18.2501596051323	-8.44369280186616	-12.1039434298916	-14.9112983519492	-18.6943578872215	-14.326335851228	-17.9716558110873	-13.9112983519492	-7.81854121102931	-9.18337789738596	-11.9112983519492	-8.80277389517099	-5.22304804281598	-8.43556492098276	-17.9797712684366	-15.9112983519492	-20.2866931162071	-10.6258961330869	-17.846702404935	-14.326335851228	-10.2108586338081	-7.77687203172824	-9.74137335050685	-18.4392911680949	-11.8238355106988	-14.326335851228	-11.6633708385056	-7.84520916149139	-6.47667012431244	-9.31138550976203	-6.70428403177163	-3.29796929757811	-7.34144274361821	-11.6633708385056	-5.74012155429739	-12.5893702570618	-8.79235727922565	-3.47693075028025	-14.9112983519492	-15.9112983519492	-6.17658873172332	-18.6583509692635	-6.06267541151982	-15.9112983519492	-13.9112983519492	-19.1611417266669	-4.58599289685948	-6.34714886196343	-18.6925746392851	-8.76155123244448	-9.64451181125426	-20.1384468059394	-14.9112983519492	-7.43151808792006	-7.86690423259071	-14.326335851228	-10.8669042325907	-19.6192062202956	-6.25666232342119	-9.82383551069882	-11.2674421621744	-9.76155123244448	-20.7477062118068
np0168	-10.0322865105265	-6.78067771149049	-12.9114321156521	-6.55891570093134	-13.2593554190724	-11.6743929183513	-12.7187870377097	-9.84842231812632	-20.1966683970757	-9.53887794769479	-1.84212621251081	-11.5895040207648	-10.3968589428224	-12.8118964421012	-7.00798060401038	-13.2593554190724	-13.3968589428224	-16.7187870377097	-7.39460649109099	-7.21496129971398	-12.5488620362674	-9.56903991820504	-14.1338245369886	-5.69780709880552	-7.90821540296858	-11.2593554190724	-11.3968589428224	-9.67439291835127	-12.326469614931	-8.02878906629028	-6.75444616991731	-10.569039918205	-8.25118148762673	-7.98746800668466	-19.1439162732725	-13.9114321156521	-10.6102625809316	-13.9114321156521	-10.885897023545	-3.88372354570463	-13.1338245369886	-14.7187870377097	-19.1027753967423	-12.074930847935	-8.70197875002317	-13.3968589428224	-15.1338245369886	-14.3968589428224	-13.7187870377097	-14.7187870377097	-12.6313241964594	-10.2430536067433	-9.55891570093134	-14.7187870377097	-8.81189644210121	-6.79992380043513	-10.652697847252	-9.49961851724757	-16.7187870377097	-20.2866931162071	-13.0183473195686	-13.7187870377097	-12.1952250816527	-13.7187870377097	-4.23850171677336	-9.48996834721385	-12.9114321156521	-11.8118964421012	-11.3612350330916	-12.1952250816527	-7.53143496450923	-7.25118148762673	-8.13758645578477	-6.96223071518564	-2.11933905618101	-15.1338245369886	-9.25935541907243	-5.47382864455859	-11.5093336720808	-9.074930847935	-7.23094700388668	-15.1338245369886	-18.4443948315845	-7.25526266443855	-7.79992380043513	-4.34646608284247	-14.3968589428224	-14.1338245369886	-14.1338245369886	-4.95848291242334	-6.13852847020994	-14.1338245369886	-9.30093452282383	-7.86391865444949	-20.1384468059394	-8.43338481884748	-3.84726677538061	-9.73010235093756	-12.4708595242661	-12.0183473195686	-19.6192062202956	-14.1338245369886	-8.80589770147976	-12.5488620362674	-6.96223071518564	-20.7477062118068
np0169	-13.0895056542632	-6.86926169950529	-16.2594306557055	-7.2014389329463	-13.9375025608181	-18.6943578872215	-6.27929107806632	-12.7999990370682	-20.1966683970757	-17.7605510341597	-3.08014355105947	-10.7675775593758	-10.3767876063436	-13.2594306557055	-4.27750666838814	-13.9375025608181	-19.5160539399953	-12.0115031422619	-1.28712392542041	-21.5160539399953	-10.7358686996485	-5.66230922691591	-18.6098135874551	-8.60121917295368	-13.2594306557055	-12.2594306557055	-12.2594306557055	-9.20414822020429	-13.4520757336479	-5.30887475865797	-17.7361574621684	-12.9375025608181	-10.6744681549843	-4.90518127376024	-19.1439162732725	-13.4520757336479	-9.04997729007653	-11.6744681549843	-13.0895056542632	-5.26437018867276	-19.3486714905207	-18.9310914392741	-15.2594306557055	-10.3286933181426	-8.49124633092855	-18.6943578872215	-13.4520757336479	-11.504543153542	-18.9648879574086	-17.9716558110873	-13.4520757336479	-10.0115031422619	-10.6744681549843	-11.7999990370682	-8.45207573364787	-6.82480242806875	-11.4014496605779	-11.7999990370682	-6.66510605178063	-12.7999990370682	-11.6744681549843	-17.846702404935	-10.6155744659308	-7.57643607202379	-7.46501478935537	-8.78369722473908	-13.6744681549843	-12.0895056542632	-12.9375025608181	-15.2594306557055	-7.71639883545024	-6.12500433548455	-10.0895056542632	-9.68957504737453	-3.1625508194017	-7.60479462717751	-17.7465733650379	-21.5160539399953	-13.0895056542632	-8.51796366930433	-6.51123780611602	-18.5482424388053	-14.6744681549843	-4.41590212109439	-18.6583509692635	-10.7675775593758	-18.6592085149264	-19.6192062202956	-6.63921083019799	-6.5711803465723	-10.7675775593758	-18.6925746392851	-9.31691615036624	-8.94654770042112	-11.9375025608181	-11.9375025608181	-8.3110634241208	-9.95564990752837	-16.2594306557055	-10.8331659010034	-19.6192062202956	-9.45207573364787	-11.6744681549843	-12.0115031422619	-8.32869331814259	-20.7477062118068
np0170	-4.27723825520082	-8.61203615033923	-10.57628612539	-7.07171017762044	-9.92880254011081	-15.4142293672811	-8.07973259889063	-10.056677362663	-20.1966683970757	-17.7605510341597	-1.34291785200826	-11.0637321201969	-7.19699865106038	-13.0357177440273	-6.49596240818849	-11.0219119445023	-14.2767258435311	-16.1511949614473	-11.4323767139913	-6.99300606805591	-6.77832990133467	-8.72772884009783	-12.69176334281	-8.07437936439643	-8.49060475591273	-11.8292668665599	-9.09591252594607	-8.51941160397311	-12.8781764670408	-5.35137371207506	-16.7361574621684	-8.08869903571349	-8.24430436583874	-6.68426880626304	-16.7361574621684	-15.4142293672811	-13.4142293672811	-10.7588775386685	-12.5267040965395	-5.92317799091693	-9.09953284162477	-11.9288025401108	-14.4142293672811	-8.47406261679824	-9.97460622972394	-11.69176334281	-10.0426705046691	-14.0357177440273	-12.5662324607261	-17.9716558110873	-12.8292668665599	-6.33314543859342	-11.1068008420888	-10.4232745068841	-10.1437004249003	-9.59149921933653	-9.73053291297454	-11.6486946209181	-8.25839919572453	-16.7361574621684	-10.3183049472825	-6.12190773447901	-12.69176334281	-13.4882299487248	-7.92237627095138	-8.92237627095138	-12.4507552433062	-11.8292668665599	-9.92880254011081	-8.30989270746632	-2.84304557245711	-7.7151775232642	-6.90643472708236	-8.57376613341151	-5.56216808800188	-15.7361574621684	-10.9946904757673	-5.25486255753732	-11.260424031202	-10.0779459794166	-10.1362446199813	-13.9288025401108	-18.4443948315845	-8.71101789988991	-12.0637321201969	-4.98419504870756	-14.1511949614473	-14.4142293672811	-14.2767258435311	-4.62225254638236	-4.21517054362803	-16.1511949614473	-9.50733877167253	-8.85657421255563	-14.1511949614473	-9.61203615033923	-10.9032674480037	-8.68087502666723	-11.0357177440273	-12.2125955061114	-8.49775272284334	-15.7361574621684	-9.16630185383747	-12.2767258435311	-5.23456903923602	-10.1214476180532
np0171	-10.3718210855492	-3.93481217248627	-14.9865309296644	-5.97740214012513	-11.5602661749623	-18.6943578872215	-9.31410558769289	-11.3718210855492	-15.9865309296644	-5.36906346437019	-1.39136087986272	-9.36447911020801	-9.49467783333471	-13.9865309296644	-6.55086066872784	-14.9865309296644	-16.9865309296644	-18.5202426739746	-11.3426747398897	-7.80413657625986	-5.75351050318989	-9.15364091549965	-8.07065155082861	-6.96416311663593	-8.70576015953379	-12.1791760076068	-11.1791760076068	-10.4473721185564	-13.1791760076068	-7.54773907708613	-17.7361574621684	-8.55190270202766	-9.30705083015894	-8.66911831589952	-15.9865309296644	-9.61149149831746	-16.9865309296644	-9.42428850544331	-10.2316434275009	-9.06171842605861	-11.4015684289432	-14.9865309296644	-16.9865309296644	-10.6289789250463	-9.51892537958139	-13.1791760076068	-9.12854993453682	-14.4015684289432	-13.0796403340559	-17.9716558110873	-8.17917600760678	-7.80413657625986	-18.3731795273724	-12.5942135068856	-11.9865309296644	-9.30705083015894	-13.5270993110271	-10.1921150633143	-10.899068088414	-20.2866931162071	-12.664602834777	-11.9421368103059	-11.0796403340559	-18.1439162732725	-2.2047102011926	-9.95310792812694	-9.43194207798675	-13.9865309296644	-12.5270993110271	-10.4629689736074	-3.80537867279882	-12.4629689736074	-11.8166059282221	-5.89113390687183	-5.67308098870133	-20.1384468059394	-10.9865309296644	-6.54566176205352	-11.899068088414	-13.1791760076068	-10.0092510061645	-14.4015684289432	-18.4443948315845	-10.4787362894657	-12.0796403340559	-8.06766769238979	-15.4015684289432	-14.9865309296644	-19.1611417266669	-4.69277191999652	-5.8450623742713	-10.4946778333347	-9.40910210162864	-8.3247528318924	-9.68275018148729	-11.1285499345368	-12.0796403340559	-11.5270993110271	-14.4015684289432	-15.4015684289432	-15.4015684289432	-18.4849487344682	-11.1038878803025	-16.9865309296644	-6.44931252912579	-16.9865309296644
np0172	-12.9928321476377	-4.80498523819809	-9.55987274036156	-5.0871442991108	-9.92244281974627	-11.9928321476377	-9.6709040527503	-18.0189119165308	-20.1966683970757	-17.7605510341597	-1.11041835828757	-9.20623578574686	-9.29239242949657	-15.314760242525	-3.80894868860543	-10.791198286468	-19.5160539399953	-18.5202426739746	-17.8816397677299	-21.5160539399953	-18.4354667979437	-11.8553286238877	-10.791198286468	-18.3574918681627	-17.7690629926302	-15.314760242525	-8.01097949434792	-3.34142162172467	-18.129283016945	-9.16501312302034	-17.7361574621684	-17.6240100514525	-18.3574918681627	-4.47162433141368	-19.1439162732725	-15.314760242525	-17.9865309296644	-11.7297977418039	-9.18547722558006	-5.08473980681939	-19.3486714905207	-18.9310914392741	-10.4567792473975	-18.2501596051323	-11.8553286238877	-18.6943578872215	-14.314760242525	-18.6943578872215	-18.9648879574086	-17.9716558110873	-8.43211719316318	-6.08114056576532	-18.3731795273724	-12.7297977418039	-11.0668327290814	-14.314760242525	-11.4078696469165	-17.9797712684366	-20.1384468059394	-20.2866931162071	-18.3731795273724	-17.846702404935	-18.4212348069659	-11.0668327290814	-18.6592085149264	-12.1448352410827	-18.4392911680949	-9.38402290496214	-9.02935802366278	-18.3552564508737	-4.58683978796183	-11.6143205243839	-4.78337878200871	-4.82290714619535	-9.29239242949657	-20.1384468059394	-17.7465733650379	-12.314760242525	-12.9928321476377	-10.9928321476377	-5.50097905130799	-18.5482424388053	-18.4443948315845	-7.81491435544182	-18.6583509692635	-5.05619420863509	-18.6592085149264	-15.314760242525	-7.10530687689608	-12.1448352410827	-9.14483524108271	-18.6925746392851	-14.314760242525	-18.129283016945	-20.1384468059394	-8.39589700525043	-17.9797712684366	-10.1053068768961	-18.7398201567927	-13.314760242525	-13.7297977418039	-18.4849487344682	-10.6709040527503	-18.1166993110972	-11.314760242525	-20.7477062118068
