feature	C__Bacilli_RF39.11	C__Bacilli_RF39.16	C__Bacilli_RF39.4	C__Bacilli_RF39.6	F__Barnesiellaceae	F__Enterobacteriaceae	F__Enterobacteriaceae.5	F__Erysipelatoclostridiaceae_004.1	F__Erysipelotrichaceae	F__Flavobacteriaceae.1	F__Lachnospiraceae.10	F__Lachnospiraceae.15	F__Lachnospiraceae.17	F__Lachnospiraceae.18	F__Lachnospiraceae.20	F__Lachnospiraceae.23	F__Lachnospiraceae.29	F__Lachnospiraceae.30	F__Lachnospiraceae.37	F__Lachnospiraceae.38	F__Lachnospiraceae.40	F__Lachnospiraceae.42	F__Lachnospiraceae.47	F__Lachnospiraceae.5	F__Oscillospiraceae.10	F__Oscillospiraceae.2	F__Oscillospiraceae.5	F__Oscillospiraceae.7	F__Oscillospiraceae_002.1	F__Oscillospiraceae_002.10	F__Oscillospiraceae_002.11	F__Oscillospiraceae_002.13	F__Oscillospiraceae_002.15	F__Oscillospiraceae_002.16	F__Oscillospiraceae_002.18	F__Oscillospiraceae_002.19	F__Oscillospiraceae_002.21	F__Oscillospiraceae_002.22	F__Oscillospiraceae_002.23	F__Oscillospiraceae_002.25	F__Oscillospiraceae_002.30	F__Oscillospiraceae_002.32	F__Oscillospiraceae_002.5	F__Oscillospiraceae_002.8	F__Oscillospiraceae_002.9	F__Oscillospiraceae_003.1	F__Oscillospiraceae_003.11	F__Oscillospiraceae_003.12	F__Oscillospiraceae_003.2	F__Oscillospiraceae_003.9	F__Oscillospiraceae_005.1	F__Oscillospiraceae_005.11	F__Oscillospiraceae_005.14	F__Oscillospiraceae_005.3	F__Prevotellaceae.1	F__Prevotellaceae.5	F__Ruminococcaceae.12	F__Ruminococcaceae.13	F__Ruminococcaceae.4	F__Ruminococcaceae.6	G__Acidaminococcus	G__Acidaminococcus.1	G__Agathobacter	G__Agathobacter.11	G__Agathobacter.14	G__Agathobacter.19	G__Agathobacter.23	G__Agathobacter.3	G__Agathobacter.6	G__Akkermansia	G__Alistipes.1	G__Alistipes.12	G__Alistipes.3	G__Alistipes.7	G__Alistipes.8	G__Allisonella.2	G__Allisonella.7	G__Allisonella.9	G__Anaeroplasma.1	G__Anaerostipes	G__Anaerostipes.3	G__Anaerostipes.4	G__Anaerostipes.5	G__Asteroleplasma	G__Asteroleplasma.4	G__Bacillus	G__Bacteroidales__RF16__group	G__Bacteroides.11	G__Bacteroides.13	G__Bacteroides.14	G__Bacteroides.2	G__Bacteroides.4	G__Bacteroides.6	G__Bacteroides.7	G__Barnesiella.12	G__Barnesiella.17	G__Barnesiella.19	G__Barnesiella.5	G__Barnesiella.7	G__Barnesiella.8	G__Bifidobacterium.1	G__Bilophila.1	G__Blautia.1	G__Blautia.11	G__Blautia.16	G__Blautia.23	G__Blautia.25	G__Blautia.29	G__Blautia.33	G__Blautia.35	G__Blautia.36	G__Blautia.37	G__Blautia.38	G__Butyricicoccus.3	G__Butyricicoccus.6	G__Butyricimonas.7	G__CAG_352	G__CAG_352.3	G__CAG_352.4	G__CAG_873	G__Catenibacterium	G__Catenibacterium.2	G__Christensenellaceae__R_7__group.1	G__Christensenellaceae__R_7__group.10	G__Christensenellaceae__R_7__group.12	G__Christensenellaceae__R_7__group.2	G__Christensenellaceae__R_7__group.3	G__Christensenellaceae__R_7__group.7	G__Christensenellaceae__R_7__group.9	G__Citrobacter.2	G__Citrobacter.3	G__Citrobacter.4	G__Clostridia__UCG_014	G__Clostridia__UCG_014.1	G__Clostridia__UCG_014.11	G__Clostridia__UCG_014.13	G__Clostridia__UCG_014.14	G__Clostridia__UCG_014.16	G__Clostridia__UCG_014.18	G__Clostridia__UCG_014.20	G__Clostridia__UCG_014.21	G__Clostridia__UCG_014.25	G__Clostridia__UCG_014.30	G__Clostridia__UCG_014.31	G__Clostridia__UCG_014.35	G__Clostridia__UCG_014.36	G__Clostridia__UCG_014.41	G__Clostridia__UCG_014.42	G__Clostridia__UCG_014.48	G__Clostridia__UCG_014.49	G__Clostridia__UCG_014.52	G__Clostridia__UCG_014.54	G__Clostridia__UCG_014.55	G__Clostridia__UCG_014.56	G__Clostridia__UCG_014.58	G__Clostridia__UCG_014.6	G__Clostridia__UCG_014.7	G__Clostridia__vadinBB60__group	G__Clostridia__vadinBB60__group.11	G__Clostridia__vadinBB60__group.17	G__Clostridia__vadinBB60__group.2	G__Clostridia__vadinBB60__group.21	G__Clostridia__vadinBB60__group.23	G__Clostridia__vadinBB60__group.3	G__Clostridium__sensu__stricto__1	G__Clostridium__sensu__stricto__1.1	G__Colidextribacter	G__Colidextribacter.1	G__Colidextribacter.6	G__Collinsella	G__Collinsella.4	G__Coprobacter.1	G__Coprococcus.1	G__Coprococcus.15	G__Coprococcus.3	G__Coprococcus.5	G__Coprococcus.7	G__Coprococcus.8	G__Defluviitaleaceae__UCG_011	G__Dialister.1	G__Dialister.2	G__Dialister.5	G__Dorea.16	G__Dorea.19	G__Dorea.2	G__Dorea.5	G__Dorea.6	G__Enterobacter.4	G__Enterococcus.2	G__Enterococcus.3	G__Enterococcus.4	G__Erysipelotrichaceae__UCG_003.3	G__Escherichia_Shigella.2	G__Escherichia_Shigella.3	G__Eubacterium__coprostanoligenes__group.2	G__Eubacterium__coprostanoligenes__group.3	G__Eubacterium__coprostanoligenes__group.5	G__Eubacterium__coprostanoligenes__group.6	G__Eubacterium__coprostanoligenes__group.7	G__Eubacterium__coprostanoligenes__group.8	G__Eubacterium__coprostanoligenes__group.9	G__Eubacterium__eligens__group	G__Eubacterium__eligens__group.1	G__Eubacterium__eligens__group.7	G__Eubacterium__hallii__group	G__Eubacterium__hallii__group.4	G__Eubacterium__hallii__group.6	G__Eubacterium__hallii__group.7	G__Eubacterium__ruminantium__group.2	G__Eubacterium__ventriosum__group	G__Eubacterium__xylanophilum__group	G__Eubacterium__xylanophilum__group.2	G__Faecalibacterium	G__Faecalibacterium.1	G__Faecalibacterium.12	G__Faecalibacterium.2	G__Faecalibacterium.20	G__Faecalibacterium.30	G__Faecalibacterium.33	G__Faecalibacterium.37	G__Faecalibacterium.39	G__Faecalibacterium.4	G__Faecalibacterium.41	G__Faecalibacterium.44	G__Faecalibacterium.48	G__Faecalibacterium.53	G__Faecalibacterium.57	G__Family__XIII__AD3011__group.3	G__Family__XIII__UCG_001.2	G__Flavonifractor.1	G__Fournierella	G__Fournierella.2	G__Fusicatenibacter	G__Holdemanella	G__Holdemanella.3	G__Intestinibacter	G__Klebsiella	G__Klebsiella.1	G__Klebsiella.3	G__Klebsiella.4	G__Lachnoclostridium	G__Lachnoclostridium.10	G__Lachnoclostridium.15	G__Lachnoclostridium.5	G__Lachnoclostridium.6	G__Lachnospira.1	G__Lachnospira.2	G__Lachnospira.3	G__Lachnospiraceae__FCS020__group.2	G__Lachnospiraceae__ND3007__group.3	G__Lachnospiraceae__ND3007__group.6	G__Lachnospiraceae__ND3007__group.7	G__Lachnospiraceae__NK4A136__group.15	G__Lachnospiraceae__NK4A136__group.17	G__Lachnospiraceae__NK4A136__group.22	G__Lachnospiraceae__NK4A136__group.23	G__Lachnospiraceae__NK4A136__group.6	G__Lachnospiraceae__NK4A136__group.9	G__Lachnospiraceae__UCG_004.1	G__Lachnospiraceae__UCG_004.5	G__Lachnospiraceae__UCG_010	G__Lactobacillus	G__Marvinbryantia	G__Marvinbryantia.2	G__Megasphaera	G__Megasphaera.2	G__Monoglobus.5	G__Muribaculaceae.12	G__Muribaculaceae.13	G__Muribaculaceae.14	G__Muribaculaceae.15	G__Muribaculaceae.16	G__Muribaculaceae.17	G__Muribaculaceae.19	G__Muribaculaceae.2	G__Muribaculaceae.20	G__Muribaculaceae.23	G__Muribaculaceae.27	G__Muribaculaceae.28	G__Muribaculaceae.3	G__Muribaculaceae.4	G__Muribaculaceae.42	G__Muribaculaceae.43	G__Muribaculaceae.44	G__Muribaculaceae.46	G__Muribaculaceae.48	G__Muribaculaceae.49	G__Muribaculaceae.5	G__Muribaculaceae.50	G__Muribaculaceae.51	G__Muribaculaceae.53	G__Muribaculaceae.54	G__Muribaculaceae.55	G__Muribaculaceae.57	G__Muribaculaceae.59	G__Muribaculaceae.6	G__Muribaculaceae.60	G__Muribaculaceae.8	G__Muribaculaceae.9	G__NK4A214__group.3	G__NK4A214__group.4	G__NK4A214__group.6	G__NK4A214__group.7	G__NK4A214__group.9	G__Negativibacillus	G__Oscillibacter.7	G__Oscillospira	G__Oscillospira.1	G__Parabacteroides.3	G__Paraprevotella	G__Paraprevotella.1	G__Paraprevotella.10	G__Paraprevotella.2	G__Paraprevotella.5	G__Paraprevotella.6	G__Paraprevotella.7	G__Paraprevotella.9	G__Parasutterella.10	G__Parasutterella.11	G__Parasutterella.2	G__Parasutterella.5	G__Parasutterella.6	G__Parasutterella.9	G__Phascolarctobacterium.1	G__Phascolarctobacterium.10	G__Phascolarctobacterium.14	G__Phascolarctobacterium.15	G__Phascolarctobacterium.18	G__Phascolarctobacterium.19	G__Phascolarctobacterium.22	G__Phascolarctobacterium.23	G__Phascolarctobacterium.27	G__Phascolarctobacterium.29	G__Phascolarctobacterium.3	G__Phascolarctobacterium.32	G__Phascolarctobacterium.33	G__Phascolarctobacterium.34	G__Phascolarctobacterium.35	G__Phascolarctobacterium.6	G__Phascolarctobacterium.9	G__Prevotella	G__Prevotella.1	G__Prevotella.12	G__Prevotella.14	G__Prevotella.16	G__Prevotella.17	G__Prevotella.2	G__Prevotella.20	G__Prevotella.23	G__Prevotella.3	G__Prevotella.30	G__Prevotella.31	G__Prevotella.32	G__Prevotella.34	G__Prevotella.37	G__Prevotella.40	G__Prevotella.41	G__Prevotella.42	G__Prevotella.43	G__Prevotella.46	G__Prevotella.47	G__Prevotella.49	G__Prevotella.5	G__Prevotella.51	G__Prevotella.53	G__Prevotella.54	G__Prevotella.55	G__Prevotella.56	G__Prevotella.58	G__Prevotella.6	G__Prevotella.61	G__Prevotella.62	G__Prevotella.63	G__Prevotella.64	G__Prevotella.69	G__Prevotella.70	G__Prevotellaceae__NK3B31__group.1	G__Rikenellaceae__RC9__gut__group.1	G__Rikenellaceae__RC9__gut__group.10	G__Rikenellaceae__RC9__gut__group.15	G__Rikenellaceae__RC9__gut__group.17	G__Rikenellaceae__RC9__gut__group.2	G__Rikenellaceae__RC9__gut__group.3	G__Romboutsia.1	G__Roseburia.1	G__Roseburia.12	G__Roseburia.14	G__Roseburia.15	G__Roseburia.16	G__Roseburia.2	G__Roseburia.4	G__Ruminococcus.1	G__Ruminococcus.10	G__Ruminococcus.13	G__Ruminococcus.14	G__Ruminococcus.6	G__Ruminococcus.7	G__Ruminococcus__gauvreauii__group.3	G__Ruminococcus__gauvreauii__group.4	G__Ruminococcus__torques__group.2	G__Ruminococcus__torques__group.3	G__Streptococcus.1	G__Subdoligranulum.11	G__Subdoligranulum.12	G__Subdoligranulum.2	G__Subdoligranulum.4	G__Subdoligranulum.5	G__Subdoligranulum.7	G__Succinivibrio.3	G__Sutterella	G__Sutterella.1	G__Sutterella.10	G__Sutterella.14	G__Sutterella.15	G__Sutterella.2	G__Sutterella.20	G__Sutterella.24	G__Sutterella.4	G__Sutterella.8	G__Terrisporobacter	G__Turicibacter.1	G__Tyzzerella	G__Weissella	G__vadinBE97	O__Bacteroidales.1	O__Bacteroidales.3	O__Oscillospirales_010.10	O__Oscillospirales_010.13	O__Oscillospirales_010.18	O__Oscillospirales_010.19	O__Oscillospirales_010.2	O__Oscillospirales_010.23	O__Rhodospirillales	O__Rhodospirillales.3	O__Rhodospirillales.5	S__Akkermansia__muciniphila.2	S__Akkermansia__muciniphila.5	S__Alistipes__finegoldii	S__Alistipes__finegoldii.1	S__Alistipes__finegoldii.2	S__Alistipes__inops	S__Alistipes__obesi	S__Alistipes__obesi.1	S__Alistipes__onderdonkii	S__Alistipes__onderdonkii.3	S__Alistipes__shahii	S__Alistipes__shahii.2	S__Alistipes__sp..2	S__Alistipes__sp..3	S__Azospirillum__sp.	S__Bacteroides__caccae	S__Bacteroides__caccae.1	S__Bacteroides__caccae.2	S__Bacteroides__cellulosilyticus	S__Bacteroides__cellulosilyticus.2	S__Bacteroides__clarus	S__Bacteroides__clarus.1	S__Bacteroides__clarus.2	S__Bacteroides__coprocola	S__Bacteroides__cutis	S__Bacteroides__dorei.1	S__Bacteroides__eggerthii	S__Bacteroides__eggerthii.1	S__Bacteroides__faecis	S__Bacteroides__finegoldii	S__Bacteroides__finegoldii.1	S__Bacteroides__fluxus	S__Bacteroides__fragilis.1	S__Bacteroides__fragilis.3	S__Bacteroides__fragilis.4	S__Bacteroides__intestinalis	S__Bacteroides__intestinalis.1	S__Bacteroides__intestinalis.3	S__Bacteroides__massiliensis	S__Bacteroides__massiliensis.1	S__Bacteroides__massiliensis.3	S__Bacteroides__massiliensis.4	S__Bacteroides__massiliensis.7	S__Bacteroides__nordii.1	S__Bacteroides__nordii.2	S__Bacteroides__nordii.3	S__Bacteroides__ovatus	S__Bacteroides__ovatus.1	S__Bacteroides__ovatus.10	S__Bacteroides__ovatus.11	S__Bacteroides__ovatus.2	S__Bacteroides__ovatus.5	S__Bacteroides__ovatus.6	S__Bacteroides__ovatus.8	S__Bacteroides__plebeius	S__Bacteroides__plebeius.1	S__Bacteroides__plebeius.2	S__Bacteroides__plebeius.5	S__Bacteroides__salyersiae	S__Bacteroides__salyersiae.1	S__Bacteroides__salyersiae.3	S__Bacteroides__salyersiae.4	S__Bacteroides__sartorii	S__Bacteroides__sp.	S__Bacteroides__sp..3	S__Bacteroides__stercorirosoris	S__Bacteroides__stercoris.1	S__Bacteroides__stercoris.2	S__Bacteroides__stercoris.3	S__Bacteroides__stercoris.4	S__Bacteroides__stercoris.5	S__Bacteroides__thetaiotaomicron	S__Bacteroides__thetaiotaomicron.1	S__Bacteroides__uniformis	S__Bacteroides__uniformis.1	S__Bacteroides__uniformis.11	S__Bacteroides__uniformis.12	S__Bacteroides__uniformis.13	S__Bacteroides__uniformis.16	S__Bacteroides__vulgatus.1	S__Bacteroides__vulgatus.11	S__Bacteroides__vulgatus.12	S__Bacteroides__vulgatus.21	S__Bacteroides__vulgatus.27	S__Bacteroides__vulgatus.28	S__Bacteroides__vulgatus.30	S__Bacteroides__vulgatus.6	S__Bacteroides__xylanisolvens	S__Bifidobacterium__adolescentis	S__Bifidobacterium__angulatum	S__Bifidobacterium__bifidum	S__Bifidobacterium__longum	S__Bifidobacterium__longum.1	S__Butyrivibrio__crossotus	S__Coprococcus__eutactus	S__Desulfovibrio__piger	S__Desulfovibrio__piger.10	S__Desulfovibrio__piger.5	S__Dialister__invisus.2	S__Dialister__propionicifaciens	S__Dialister__sp..1	S__Dorea__formicigenerans	S__Eubacterium__ramulus	S__Eubacterium__siraeum.1	S__Firmicutes__bacterium.1	S__Intestinimonas__butyriciproducens	S__Lactobacillus__fermentum	S__Lactobacillus__gasseri	S__Lactobacillus__mucosae	S__Lactobacillus__mucosae.2	S__Lactobacillus__sakei	S__Lactococcus__lactis	S__Massiliprevotella__massiliensis	S__Massiliprevotella__massiliensis.1	S__Massiliprevotella__massiliensis.4	S__Massiliprevotella__massiliensis.7	S__Methanobrevibacter__smithii	S__Mogibacterium__sp..1	S__Odoribacter__splanchnicus	S__Odoribacter__splanchnicus.3	S__Parabacteroides__distasonis	S__Parabacteroides__distasonis.10	S__Parabacteroides__distasonis.21	S__Parabacteroides__distasonis.24	S__Parabacteroides__distasonis.26	S__Parabacteroides__distasonis.28	S__Parabacteroides__distasonis.31	S__Parabacteroides__distasonis.5	S__Parabacteroides__distasonis.9	S__Parabacteroides__goldsteinii	S__Parabacteroides__johnsonii.2	S__Parabacteroides__merdae	S__Phascolarctobacterium__faecium	S__Phascolarctobacterium__faecium.2	S__Prevotella__copri	S__Prevotella__copri.2	S__Prevotella__copri.4	S__Prevotella__copri.7	S__Prevotellaceae__bacterium.2	S__Prevotellaceae__bacterium.3	S__Roseburia__hominis	S__Roseburia__hominis.2	S__Ruminococcus__bicirculans.1	S__Ruminococcus__bicirculans.2	S__Ruminococcus__callidus	S__Ruminococcus__callidus.1	S__Ruminococcus__callidus.2	S__Slackia__isoflavoniconvertens	S__Sutterella__wadsworthensis	S__Sutterella__wadsworthensis.2	S__Sutterella__wadsworthensis.4	S__Sutterellaceae__bacterium	S__Sutterellaceae__bacterium.1	S__bacterium__enrichment	S__human__gut.4	S__human__gut.5
np0002	0	0	0	0.000540918925798651	7.95469008527428e-05	0.000350006363752068	0.000620465826651394	0	0.00292732595138093	0.00892516227567774	0.00147957235586102	0.000159093801705486	0	0.000127275041364388	0.010961562937508	4.77281405116457e-05	3.18187603410971e-05	0	0.00124093165330279	0.00240231640575283	0.00143184421534937	6.36375206821942e-05	0.00011136566119384	3.18187603410971e-05	0.00273641338933435	0.000127275041364388	0.000700012727504136	0.00502736413389334	0.00146366297569047	0.000525009545628102	0	0.00408871070383098	0.000270459462899325	0	0	0	0.0162275677739595	0.0016386661575665	0	0	0	0.0817423953162785	0.0301641848033601	0.000540918925798651	0	0.0667557591956217	0	0.00011136566119384	0.0033091510754741	9.54562810232913e-05	6.36375206821942e-05	0.000684103347333588	0.000206821942217131	0	0	0	0.00480463281150566	0	0.00135229731449663	0.00182957871961308	0.000890925289550719	0	0	0	0	0	3.18187603410971e-05	0.0155593738067965	0	0	0	0.0312460226549574	0.00630011454753723	0.000843197149039073	0	0	0	0.00011136566119384	0	7.95469008527428e-05	0	0	0.000238640702558228	0	0	0	0	0.0101183657884689	0.00103410971108566	1.59093801705486e-05	0	0	0.008845615374825	0.00392961690212549	0.00022273132238768	0.0038659793814433	0	0.00801832760595647	0	0	1.59093801705486e-05	0.000493190785287005	0.00210003818251241	0	0.00467735777014128	0.000493190785287005	0.00127275041364388	0.000477281405116457	0	0	0.00480463281150566	0	0.000365915743922617	0	0.000159093801705486	0.000509100165457554	0	0.00357961053837342	0	4.77281405116457e-05	0	0	0	0.000190912562046583	0.00011136566119384	0.000477281405116457	0.000509100165457554	0.000715922107674685	0.00044546264477536	0.0010500190912562	0.000779559628356879	0.000254550082728777	0	0	0	0	0	0	0.00011136566119384	0	0	0	0	0	6.36375206821942e-05	6.36375206821942e-05	0.00033409698358152	0.00432735140638921	0.000143184421534937	0	0	0.000190912562046583	0	0	0	0	4.77281405116457e-05	3.18187603410971e-05	0.0021636757031946	0	0	0	0	0	0.00033409698358152	0.000620465826651394	0.000636375206821942	0.000175003181876034	0	0	0.00571146748122693	0.000302278223240423	0.00478872343133512	0	0.000461372024945908	7.95469008527428e-05	0	0.012297950871834	0	0	0	0	0	0.00109774723176785	0.00808196512663867	0	0	0	7.95469008527428e-05	4.77281405116457e-05	6.36375206821942e-05	0.000159093801705486	0.00260913834796996	0.000286368843069874	0	0	3.18187603410971e-05	0	0	4.77281405116457e-05	0	6.36375206821942e-05	0	0	0	0.000159093801705486	4.77281405116457e-05	0.00011136566119384	0	0	0	7.95469008527428e-05	0.00262504772814051	0	9.54562810232913e-05	0	0	0.00337278859615629	0	0	0.00313414789359807	0.00098638157057401	0	0	0	0.00044546264477536	4.77281405116457e-05	0.00353188239786178	0.000318187603410971	0	0	0	0.0171344024436808	0	0	0.00033409698358152	0.017373043146239	0.0065864833906071	0.00353188239786178	0	6.36375206821942e-05	0.00790696194476263	0	7.95469008527428e-05	4.77281405116457e-05	0	0	0.000159093801705486	0.00022273132238768	0.000381825124093165	0	0	0.000652284586992491	0.000715922107674685	0	0.000572737686139748	0.000827287768868525	0.0105320096729031	9.54562810232913e-05	0.00147957235586102	0.00252959144711722	0	0.00011136566119384	0	0	0	4.77281405116457e-05	0	1.59093801705486e-05	0	0	4.77281405116457e-05	0	0	0	0	0	0	0	3.18187603410971e-05	3.18187603410971e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022273132238768	0	7.95469008527428e-05	0.000890925289550719	3.18187603410971e-05	1.59093801705486e-05	0	0.00350006363752068	0.000429553264604811	0.000175003181876034	6.36375206821942e-05	0	0	0.000588647066310297	0.00245004454626448	0	0	0	0.0011454753722795	0	0	3.18187603410971e-05	0	0.000477281405116457	0	0.000127275041364388	6.36375206821942e-05	0	0	0	0	9.54562810232913e-05	4.77281405116457e-05	0	0	0	0	0	0.00354779177803233	0.00165457553773705	0	0.0016386661575665	0	0.000143184421534937	0.000381825124093165	0	0	0	3.18187603410971e-05	0.000206821942217131	0	0	0	0	0	0	0	0	0	0	6.36375206821942e-05	0	0	0.000175003181876034	4.77281405116457e-05	0	6.36375206821942e-05	1.59093801705486e-05	4.77281405116457e-05	0	1.59093801705486e-05	1.59093801705486e-05	0.000206821942217131	0	0	0	0	0	0	0.00112956599210895	0	0.00022273132238768	0	3.18187603410971e-05	0	0	0.000827287768868525	0	0.000175003181876034	0	0	0	0	0	0	0	0	0	0.00639557082856052	0.00421598574519537	0.000509100165457554	0	0.000238640702558228	0	0	0.00132047855415553	0	0.00157502863688431	0.000238640702558228	0	0.00044546264477536	0	0.000254550082728777	0.000588647066310297	0.00136820669466718	0.0258527427771414	0.00318187603410971	0	0.000620465826651394	0	0.000159093801705486	0	4.77281405116457e-05	0.000143184421534937	0	0.00011136566119384	0	0	3.18187603410971e-05	0	0	0	0.000509100165457554	0	0.000477281405116457	0	0	0	0	0	0.000238640702558228	0	0.0022273132238768	0.000509100165457554	0.00132047855415553	0.00217958508336515	0	0.0246595392643503	0.00513872979508718	0.00903652793687158	0.00011136566119384	0.00268868524882271	0	0.0011454753722795	0.0011454753722795	0.0010500190912562	0.00260913834796996	0	0	0.00434326078655976	0	0	0	0.00798650884561537	0.00706376479572356	0.00346824487717959	0.00112956599210895	0	0	0	0	6.36375206821942e-05	0	0	0	0	0.0104365533918799	0.00876606847397225	0.0124729540537101	0	0.00674557719231259	0.00044546264477536	0.00119320351279114	0	0.000206821942217131	0.00397734504263714	0	0	0.0109456535573374	0.00641148020873107	0.00525009545628102	0	0	0	0.000175003181876034	0	0	0	4.77281405116457e-05	0.00168639429807815	0	0.00182957871961308	0	0	0.00474099529082347	0	0	0	0.00420007636502482	0.00957744686267023	0	0.0681080565101184	4.77281405116457e-05	0	0.0508145602647321	0.000413643884434262	0	0.000922744049891816	0.0231163293878071	0.00136820669466718	0	0.00100229095074456	0	0.002784141529846	0.00595010818378516	0.00213185694285351	0.00200458190148912	0	4.77281405116457e-05	1.59093801705486e-05	0.00022273132238768	0	0	0	0.000954562810232913	0.000477281405116457	0.0049796359933817	0	4.77281405116457e-05	0.00302278223240423	0.000525009545628102	0.000190912562046583	0	0.000302278223240423	0	4.77281405116457e-05	0	0	0	0.000190912562046583	0	6.36375206821942e-05	0.000286368843069874	0.0204594628993254	0.000190912562046583	0	0.000190912562046583	0.000238640702558228	0.0483008781977854	3.18187603410971e-05	0	4.77281405116457e-05	9.54562810232913e-05	0.00149548173603156	0.00162275677739595	0.0054728267786687	0.002784141529846	1.59093801705486e-05	0.000525009545628102	0.0033091510754741	0	0.000159093801705486	9.54562810232913e-05	3.18187603410971e-05	1.59093801705486e-05	0	0	0	0.00011136566119384	0	0.000365915743922617	0	0	0	0	6.36375206821942e-05	0.00365915743922617	0	0.00106592847142675	0	0	0.00022273132238768	0	0
